time,open,high,low,close
2025-01-27,566,567,558,560
2025-01-28,560,574,556.5,572.5
2025-01-29,575,582,573.5,575.5
2025-01-30,577,595,571,571.5
2025-01-31,597.5,606,585,592
2025-02-03,626.5,635,592,596
2025-02-04,580,583.5,566.5,568.5
2025-02-05,566.5,574,566.5,573.5
2025-02-06,575,587.5,575,586
2025-02-07,587,596,586,592
2025-02-10,592,593.5,585,588.5
2025-02-11,585.5,588,581.5,582.5
2025-02-12,583.5,606.5,583.5,605.5
2025-02-13,605.5,617,595.5,608
2025-02-14,607,619,607,610
2025-02-18,604,620,603.5,619.5
2025-02-19,619.5,620,611,615
2025-02-20,618.5,620,615,619
2025-02-21,618.5,623,616.5,622.5
2025-02-24,621,627,616.5,626
2025-02-25,627.5,642.5,627,640.5
2025-02-26,638,646.5,590,625.5
2025-02-27,627.5,634.5,616,630.5
2025-02-28,628,640,628,635
2025-03-03,641,657.5,636.5,657
2025-03-04,659.5,679.5,654,662.5
2025-03-05,662,662,652.5,653.5
2025-03-06,656.5,658.5,626,632
2025-03-07,640.5,645.5,626,642
2025-03-10,641.5,652,635.5,649
2025-03-11,642.5,656,642,648
2025-03-12,674.5,682,673.5,678
2025-03-13,678.5,682.5,661.5,670.5
2025-03-14,663.5,667.5,659.5,667
2025-03-17,661,670,659.5,664
2025-03-18,666,666,653,658.5
2025-03-19,655.5,657.5,651.5,653.5
2025-03-20,654.5,679,654,670
2025-03-21,671.5,677.5,670,676
2025-03-24,679,686.5,678.5,686
2025-03-25,685,687,677,685.5
2025-03-26,684.5,685.5,660,674
2025-03-27,674.5,679.5,670,678.5
2025-03-28,677.5,683,677.5,680
